datetime,energy,temp,feelslike,dew,humidity,
2022-10-01T02:00:00,16.4,26.8,30,24.7,88.52,
2022-10-01T03:00:00,11.8,26,26,24,88.76,
2022-10-01T04:00:00,11.6,26,26,24,88.76,
2022-10-01T05:00:00,8.9,25.1,25.1,23.8,92.61,
2022-10-01T06:00:00,7.7,25,25,24,94.19,
2022-10-01T07:00:00,8,26,26,24,88.76,
2022-10-01T08:00:00,32.8,26.1,26.1,24.1,88.8,
2022-10-01T09:00:00,44.2,27,30.1,24,83.72,
2022-10-01T10:00:00,50.2,25,25,23,88.7,
2022-10-01T11:00:00,58.2,23.8,23.8,22.2,90.74,
2022-10-01T12:00:00,65.6,26,26,23,83.57,
2022-10-01T13:00:00,76.4,29,34.6,25,79.04,
2022-10-01T14:00:00,89.5,29.8,34.9,24.1,71.46,
2022-10-01T15:00:00,91.4,31,36.6,24,66.38,
2022-10-01T16:00:00,101.9,31,36.6,24,66.38,
2022-10-01T17:00:00,94.7,30,36.1,24.9,74.09,
2022-10-01T18:00:00,77.8,29,33.6,24,74.47,
2022-10-01T19:00:00,70.1,28,32,24,78.9,
2022-10-01T20:00:00,67.3,27.8,32.1,24.7,83.46,
2022-10-01T21:00:00,42.9,27,30.6,25,88.86,
2022-10-01T22:00:00,16.5,26,26,25,94.21,
2022-10-01T23:00:00,19.4,25.9,25.9,24.9,94.21,
2022-10-02T00:00:00,22.4,26,26,25,94.23,
2022-10-02T01:00:00,19.9,26,26,25,94.21,
2022-10-02T02:00:00,22.2,25.2,25.2,23.7,91.66,
2022-10-02T03:00:00,14.5,25,25,23,88.68,
2022-10-02T04:00:00,17.2,25,25,23,88.7,
2022-10-02T05:00:00,21,24.2,24.2,23.1,93.51,
2022-10-02T06:00:00,12.2,24,24,22,88.62,
2022-10-02T07:00:00,13.3,24,24,23,94.15,
2022-10-02T08:00:00,28.3,24.7,24.7,22.9,89.58,
2022-10-02T09:00:00,38.3,25,25,23,88.68,
2022-10-02T10:00:00,47.4,26,26,24,88.74,
2022-10-02T11:00:00,68,28,31.2,22.9,73.82,
2022-10-02T12:00:00,67.6,30,35.1,24,70.29,
2022-10-02T13:00:00,72.4,30,34.2,23,66.16,
2022-10-02T14:00:00,76.6,30.8,36,23.8,66.3,
2022-10-02T15:00:00,78,31,36.6,24,66.35,
2022-10-02T16:00:00,90.8,31,35.5,23,62.47,
2022-10-02T17:00:00,109.8,30.1,36,24.7,73.08,
2022-10-02T18:00:00,92,29,33.6,24,74.45,
2022-10-02T19:00:00,94.2,28,32.7,25,83.74,
2022-10-02T20:00:00,79.4,27.8,31.6,24.1,80.2,
2022-10-02T21:00:00,57.7,27,30.1,24,83.7,
2022-10-02T22:00:00,34.7,27,30.1,24,83.68,
2022-10-02T23:00:00,26.2,26.3,26.3,25.1,92.94,
2022-10-03T00:00:00,19,27,30.1,24,83.68,
2022-10-03T01:00:00,14.3,27,30.1,24,83.68,
2022-10-03T02:00:00,10.8,26.1,26.1,24.2,89.35,
2022-10-03T03:00:00,14.7,26,26,24,88.76,
2022-10-03T04:00:00,14.1,25,25,24,94.19,
2022-10-03T05:00:00,15,25.1,25.1,23.9,93.2,
2022-10-03T06:00:00,12.4,25,25,24,94.17,
2022-10-03T07:00:00,22.8,25,25,24,94.17,
2022-10-03T08:00:00,114.3,25.1,25.1,24,93.87,
2022-10-03T09:00:00,177.7,27,30.6,25,88.81,
2022-10-03T10:00:00,199.2,28,32.7,25,83.77,
2022-10-03T11:00:00,214,29.1,34.4,24.8,77.74,
2022-10-03T12:00:00,196.7,31,37.7,25,70.48,
2022-10-03T13:00:00,191,31,36.6,24,66.4,
2022-10-03T14:00:00,170.7,32,38,24.1,62.98,
2022-10-03T15:00:00,235.3,33,38.1,23,55.81,
2022-10-03T16:00:00,227.6,33,39.3,24,59.31,
2022-10-03T17:00:00,173.6,31.1,35.7,23.2,62.94,
2022-10-03T18:00:00,125.6,30,35.1,24,70.26,
2022-10-03T19:00:00,116.6,29,33.6,24,74.47,
2022-10-03T20:00:00,102.1,27.7,31.4,23.9,79.73,
2022-10-03T21:00:00,80.7,25,25,24,94.19,
2022-10-03T22:00:00,54.1,25,25,24,94.19,
2022-10-03T23:00:00,37.7,24.8,24.8,23.8,94.15,
2022-10-04T00:00:00,29.6,25,25,24,94.19,
2022-10-04T01:00:00,28.3,25,25,24,94.19,
2022-10-04T02:00:00,25.9,24.7,24.7,23.8,94.5,
2022-10-04T03:00:00,22.5,24,24,24,99.97,
2022-10-04T04:00:00,25.2,24,24,23,94.15,
2022-10-04T05:00:00,26.6,24,24,23.2,95.12,
2022-10-04T06:00:00,24,24,24,23,94.15,
2022-10-04T07:00:00,40.5,24,24,24,99.97,
2022-10-04T08:00:00,85.5,24.9,24.9,23.8,93.55,
2022-10-04T09:00:00,148.6,27,30.1,24,83.68,
2022-10-04T10:00:00,180.5,28,32,24,78.92,
2022-10-04T11:00:00,180.8,29.2,33.9,24.1,73.97,
2022-10-04T12:00:00,170,31,36.6,24,66.38,
2022-10-04T13:00:00,183.2,30,36.2,25,74.57,
2022-10-04T14:00:00,198.9,30.1,36.4,25.1,74.62,
2022-10-04T15:00:00,162.1,29,34.6,25,79.04,
2022-10-04T16:00:00,135.5,28,32.7,25,83.72,
2022-10-04T17:00:00,142.1,28.8,34,24.9,79.61,
2022-10-04T18:00:00,127.9,29,34.5,25,79.12,
2022-10-04T19:00:00,109,28,32.7,25,83.83,
2022-10-04T20:00:00,90.8,27.8,32.2,24.9,84.36,
2022-10-04T21:00:00,66.6,27,30.6,25,88.84,
2022-10-04T22:00:00,44.9,27,30.1,24,83.7,
2022-10-04T23:00:00,21.7,26.7,29.9,24.8,89.12,
2022-10-05T00:00:00,27.7,26,26,24,88.78,
2022-10-05T01:00:00,23,25,25,24,94.19,
2022-10-05T02:00:00,22.6,24.9,24.9,24,94.83,
2022-10-05T03:00:00,23.5,25,25,24,94.19,
2022-10-05T04:00:00,19.9,25,25,23,88.68,
2022-10-05T05:00:00,18,24.9,24.9,24,94.82,
2022-10-05T06:00:00,15.9,25,25,24,94.17,
2022-10-05T07:00:00,30.4,25,25,24,94.17,
2022-10-05T08:00:00,86.1,25.1,25.1,24.7,97.95,
2022-10-05T09:00:00,125.2,25,25,25,99.92,
2022-10-05T10:00:00,138,26,26,24,88.71,
2022-10-05T11:00:00,152.5,27.1,30.3,24.2,84.18,
2022-10-05T12:00:00,156.6,28,32,24,78.88,
2022-10-05T13:00:00,161.4,29,33.6,24,74.43,
2022-10-05T14:00:00,169.8,30.3,34.7,23.2,65.77,
2022-10-05T15:00:00,171.3,30,34.2,23,66.16,
2022-10-05T16:00:00,198.4,30,34.2,23,66.15,
2022-10-05T17:00:00,190.6,30.1,34.3,23.1,66.16,
2022-10-05T18:00:00,138.4,30,34.2,23,66.15,
2022-10-05T19:00:00,111.3,28,32.7,25,83.7,
2022-10-05T20:00:00,101.1,27.1,30.3,24.2,84.19,
2022-10-05T21:00:00,70,27,30.6,25,88.74,
2022-10-05T22:00:00,44.7,27,30.6,25,88.77,
2022-10-05T23:00:00,21.3,27,30.5,24.8,87.6,
2022-10-06T00:00:00,15.3,27,30.6,25,88.79,
2022-10-06T01:00:00,17,26,26,25,94.18,
2022-10-06T02:00:00,22.5,25.9,25.9,24.8,93.55,
2022-10-06T03:00:00,18.4,26,26,25,94.18,
2022-10-06T04:00:00,17.9,25,25,23,88.68,
2022-10-06T05:00:00,15.2,24,24,23.1,94.43,
2022-10-06T06:00:00,12,24,24,23,94.09,
2022-10-06T07:00:00,22.8,24,24,23,94.1,
2022-10-06T08:00:00,104.8,24.8,24.8,23.7,93.81,
2022-10-06T09:00:00,138.5,26,26,24,88.69,
2022-10-06T10:00:00,184.2,27,30.1,24,83.63,
2022-10-06T11:00:00,136.6,28.3,32.5,24.1,77.83,
2022-10-06T12:00:00,170,29,33.6,24,74.41,
2022-10-06T13:00:00,183,29,33.6,24,74.39,
2022-10-06T14:00:00,193.8,31,34.5,21.9,58.4,
2022-10-06T15:00:00,179.4,31,34.6,22,58.8,
2022-10-06T16:00:00,186.6,30,34.2,23,66.15,
2022-10-06T17:00:00,155.9,28.9,33.2,23.8,73.85,
2022-10-06T18:00:00,136.1,28,32,24,78.81,
2022-10-06T19:00:00,126.1,28,31.9,24,78.84,
2022-10-06T20:00:00,118.9,27.1,30.3,24,83.57,
2022-10-06T21:00:00,127.4,27,30.1,24,83.66,
2022-10-06T22:00:00,72.6,26,26,24,88.74,
2022-10-06T23:00:00,35,26,26,24.2,89.64,
2022-10-07T00:00:00,30.9,26,26,24,88.74,
2022-10-07T01:00:00,25.9,26,26,24,88.76,
2022-10-07T02:00:00,21.4,25.1,25.1,23.9,93.22,
2022-10-07T03:00:00,22.2,25,25,23,88.68,
2022-10-07T04:00:00,21.4,25,25,23,88.68,
2022-10-07T05:00:00,19.7,25,25,23.2,89.59,
2022-10-07T06:00:00,14.7,25,25,23,88.68,
2022-10-07T07:00:00,29.4,25,25,23,88.68,
2022-10-07T08:00:00,74.5,26,26,23.7,87.27,
2022-10-07T09:00:00,118.5,27,30.1,24,83.68,
2022-10-07T10:00:00,120.2,28,31.9,24,78.94,
2022-10-07T11:00:00,102.9,25.1,25.1,24.2,94.73,
2022-10-07T12:00:00,95.2,26,26,24,88.76,
2022-10-07T13:00:00,100.1,26,26,24,88.78,
2022-10-07T14:00:00,107.8,25.7,25.7,24.1,90.54,
2022-10-07T15:00:00,111.3,27,30.1,24,83.65,
2022-10-07T16:00:00,103.2,26,26,24,88.69,
2022-10-07T17:00:00,98.9,26.8,30,24.7,88.45,
2022-10-07T18:00:00,85.4,27,30.6,25,88.77,
2022-10-07T19:00:00,71.9,25,25,23,88.61,
2022-10-07T20:00:00,56.5,23,23,22.2,94.97,
2022-10-07T21:00:00,35.3,23,23,22,94.08,
2022-10-07T22:00:00,25.8,23,23,22,94.08,
2022-10-07T23:00:00,17.4,23.1,23.1,22.2,94.74,
2022-10-08T00:00:00,16.9,23,23,23,99.94,
2022-10-08T01:00:00,15.3,23,23,22,94.11,
2022-10-08T02:00:00,14.4,23.2,23.2,22.1,93.46,
2022-10-08T03:00:00,15.1,23,23,22,94.08,
2022-10-08T04:00:00,15.2,23,23,22,94.11,
2022-10-08T05:00:00,13.2,23.1,23.1,22,93.77,
2022-10-08T06:00:00,11.6,23,23,22,94.08,
2022-10-08T07:00:00,20.2,23,23,23,99.97,
2022-10-08T08:00:00,29.9,23.9,23.9,22.8,93.5,
2022-10-08T09:00:00,51,25,25,23,88.68,
2022-10-08T10:00:00,74.2,27,29.6,23,78.8,
2022-10-08T11:00:00,70.1,28.1,31.2,22.8,73.04,
2022-10-08T12:00:00,76.1,29,32.8,23,70.05,
2022-10-08T13:00:00,89.3,30,35.1,24,70.24,
2022-10-08T14:00:00,93.9,30.1,35.1,23.9,69.54,
2022-10-08T15:00:00,89.7,30,35.1,24,70.24,
2022-10-08T16:00:00,87.5,29,33.6,24,74.39,
2022-10-08T17:00:00,88.3,29,33.7,24.1,74.64,
2022-10-08T18:00:00,77,29,32.8,23,70.09,
2022-10-08T19:00:00,72.7,28,32.7,25,83.72,
2022-10-08T20:00:00,62.1,26.8,30,24.7,88.45,
2022-10-08T21:00:00,52.8,27,30.1,24,83.66,
2022-10-08T22:00:00,28.8,26,26,24,88.74,
2022-10-08T23:00:00,27,26.1,26.1,24.2,89.36,
2022-10-09T00:00:00,26.5,26,26,24,88.74,
2022-10-09T01:00:00,23.5,26,26,24,88.76,
2022-10-09T02:00:00,20.1,25.3,25.3,24.1,92.91,
2022-10-09T03:00:00,20.2,25,25,23,88.71,
2022-10-09T04:00:00,20.7,23,23,22,94.05,
2022-10-09T05:00:00,21.4,23,23,22.7,98.25,
2022-10-09T06:00:00,18.8,23,23,23,99.97,
2022-10-09T07:00:00,24.4,23,23,22,94.11,
2022-10-09T08:00:00,36.4,23,23,22.1,94.43,
2022-10-09T09:00:00,39.3,24,24,23,94.12,
2022-10-09T10:00:00,63.5,26,26,23,83.59,
2022-10-09T11:00:00,67.5,27,29.2,22,74.16,
2022-10-09T12:00:00,71.6,28,30.7,22,69.92,
2022-10-09T13:00:00,76.1,30,33.3,22,62.3,
2022-10-09T14:00:00,83.9,30,33.1,21.7,61.22,
2022-10-09T15:00:00,88,30,33.3,22,62.26,
2022-10-09T16:00:00,84.9,30,34.2,23,66.16,
2022-10-09T17:00:00,88.7,30.2,34.2,22.8,64.64,
2022-10-09T18:00:00,85.5,30,35.1,24,70.31,
2022-10-09T19:00:00,84.4,28,32,24,78.92,
2022-10-09T20:00:00,70.6,26.1,26.1,24.1,88.73,
2022-10-09T21:00:00,61,26,26,24,88.76,
2022-10-09T22:00:00,37.1,25,25,24,94.17,
2022-10-09T23:00:00,29.2,24.8,24.8,23.9,94.8,
2022-10-10T00:00:00,19.9,25,25,24,94.19,
2022-10-10T01:00:00,20.3,25,25,24,94.17,
2022-10-10T02:00:00,18.2,24.8,24.8,23.8,94.16,
2022-10-10T03:00:00,18.6,24,24,23,94.15,
2022-10-10T04:00:00,21.8,24,24,23,94.15,
2022-10-10T05:00:00,23.2,24,24,23.2,95.11,
2022-10-10T06:00:00,25.9,24,24,22,88.62,
2022-10-10T07:00:00,29.1,24,24,23,94.15,
2022-10-10T08:00:00,34.6,24.8,24.8,23,89.88,
2022-10-10T09:00:00,49.5,25,25,23,88.61,
2022-10-10T10:00:00,68.7,26,26,23,83.5,
2022-10-10T11:00:00,70.6,27.1,29.8,23.1,78.73,
2022-10-10T12:00:00,85.3,29,33.6,24,74.41,
2022-10-10T13:00:00,83.8,30,35.1,24,70.24,
2022-10-10T14:00:00,91.8,30.2,35.4,24,69.54,
2022-10-10T15:00:00,90.2,31,35.5,23,62.48,
2022-10-10T16:00:00,90.8,30,34.2,23,66.15,
2022-10-10T17:00:00,64.2,28.8,33.9,24.7,78.68,
2022-10-10T18:00:00,84.5,28,32.7,25,83.76,
2022-10-10T19:00:00,88.7,27,30.6,25,88.79,
2022-10-10T20:00:00,63.5,26.8,29.7,24.2,85.64,
2022-10-10T21:00:00,53.2,26,26,25,94.21,
2022-10-10T22:00:00,44.1,27,30.1,24,83.7,
2022-10-10T23:00:00,35.5,26.1,26.1,24.8,92.64,
2022-10-11T00:00:00,27.8,26,26,25,94.22,
2022-10-11T01:00:00,24.2,25,25,24,94.17,
2022-10-11T02:00:00,21.9,25.1,25.1,24.1,94.17,
2022-10-11T03:00:00,24.9,26,26,24,88.78,
2022-10-11T04:00:00,26.7,25,25,24,94.19,
2022-10-11T05:00:00,20.7,25.1,25.1,24,93.87,
2022-10-11T06:00:00,29.1,25,25,24,94.19,
2022-10-11T07:00:00,49.7,25,25,24,94.19,
2022-10-11T08:00:00,122.7,25.9,25.9,23.8,88.16,
2022-10-11T09:00:00,168,27,30.1,24,83.68,
2022-10-11T10:00:00,179.9,30,35.1,24,70.31,
2022-10-11T11:00:00,200.7,30.8,36.2,24,67.24,
2022-10-11T12:00:00,206.1,31,36.6,24,66.35,
2022-10-11T13:00:00,162.3,27,30.2,24,83.54,
2022-10-11T14:00:00,180.1,26.1,26.1,24.8,92.42,
2022-10-11T15:00:00,206.1,29,34.6,25,78.93,
2022-10-11T16:00:00,175.2,29,34.6,25,78.95,
2022-10-11T17:00:00,129.4,28.8,34.9,25.7,83.51,
2022-10-11T18:00:00,115.6,28,32,24,78.9,
2022-10-11T19:00:00,115.9,27,29.7,23,78.78,
2022-10-11T20:00:00,104.5,26.1,26.1,22.8,82.12,
2022-10-11T21:00:00,70.5,26,26,23,83.54,
2022-10-11T22:00:00,48.5,25,25,24,94.14,
2022-10-11T23:00:00,29.4,24.8,24.8,23.2,90.78,
2022-10-12T00:00:00,34,25,25,24,94.14,
2022-10-12T01:00:00,27,25,25,24,94.17,
2022-10-12T02:00:00,23.2,24.1,24.1,22.8,92.53,
2022-10-12T03:00:00,25.3,24,24,24,99.94,
2022-10-12T04:00:00,23.1,24,24,23,94.15,
2022-10-12T05:00:00,20.6,23.9,23.9,23.2,95.76,
2022-10-12T06:00:00,20.6,24,24,24,99.97,
2022-10-12T07:00:00,28.2,24,24,23,94.12,
2022-10-12T08:00:00,62.4,22.1,22.1,21.8,98.27,
2022-10-12T09:00:00,80.4,23,23,22,94.11,
2022-10-12T10:00:00,95.8,24,24,23,94.12,
2022-10-12T11:00:00,112.3,24.8,24.8,22.8,88.62,
2022-10-12T12:00:00,135.8,26,26,23,83.52,
2022-10-12T13:00:00,138.9,27,29.7,23,78.72,
2022-10-12T14:00:00,163.2,28,31.3,23,74.22,
2022-10-12T15:00:00,165.5,28,32,24,78.84,
2022-10-12T16:00:00,163.5,29,32.8,23,70.09,
2022-10-12T17:00:00,139.2,28.3,31.8,23.1,73.3,
2022-10-12T18:00:00,105.3,28,32,24,78.84,
2022-10-12T19:00:00,111.6,27,30.1,24,83.63,
2022-10-12T20:00:00,97.7,25.9,25.9,24.1,89.62,
2022-10-12T21:00:00,72.6,26,26,24,88.74,
2022-10-12T22:00:00,46.9,26,26,24,88.71,
2022-10-12T23:00:00,31.1,25.1,25.1,23.8,92.58,
2022-10-13T00:00:00,23.5,25,25,24,94.17,
2022-10-13T01:00:00,20.2,24,24,23,94.12,
2022-10-13T02:00:00,16.6,24,24,23.2,95.07,
2022-10-13T03:00:00,12.3,24,24,23,94.12,
2022-10-13T04:00:00,14.9,24,24,23,94.12,
2022-10-13T05:00:00,16.5,23.2,23.2,22.8,97.59,
2022-10-13T06:00:00,15.9,24,24,23,94.15,
2022-10-13T07:00:00,30.5,24,24,23,94.15,
2022-10-13T08:00:00,81.4,24.9,24.9,23.2,90.2,
2022-10-13T09:00:00,149.9,28,31.9,24,78.94,
2022-10-13T10:00:00,181.6,29,33.6,24,74.49,
2022-10-13T11:00:00,188.2,30.1,36,24.7,73.11,
2022-10-13T12:00:00,187,31,37.7,25,70.44,
2022-10-13T13:00:00,155.6,29,34.6,25,78.98,
2022-10-13T14:00:00,168.8,25.8,25.8,24.7,94.04,
2022-10-13T15:00:00,198.2,30,36.2,25,74.59,
2022-10-13T16:00:00,186.6,31,39.1,26,74.73,
2022-10-13T17:00:00,136.5,30.1,35,23.8,69.12,
2022-10-13T18:00:00,130.5,30,34.2,23,66.22,
2022-10-13T19:00:00,137.3,28,32,24,78.92,
2022-10-13T20:00:00,121.1,27.7,30.9,23.2,76.32,
2022-10-13T21:00:00,93.4,27,30.1,24,83.65,
2022-10-13T22:00:00,43.3,27,29.6,23,78.78,
2022-10-13T23:00:00,31.6,26.8,29.3,23.1,80.12,
2022-10-14T00:00:00,24.5,26,26,23,83.57,
2022-10-14T01:00:00,23.2,26,26,23,83.57,
2022-10-14T02:00:00,21.7,25.7,25.7,23.2,85.84,
2022-10-14T03:00:00,26.3,25,25,23,88.66,
2022-10-14T04:00:00,22.8,25,25,23,88.66,
2022-10-14T05:00:00,20.7,25.1,25.1,22.9,87.77,
2022-10-14T06:00:00,18.7,24,24,23,94.09,
2022-10-14T07:00:00,35.8,24,24,23,94.12,
2022-10-14T08:00:00,89.5,25,25,23,88.65,
2022-10-14T09:00:00,127.2,27,29.5,23,78.75,
2022-10-14T10:00:00,150.5,29,33.6,24,74.41,
2022-10-14T11:00:00,134.2,29.1,33.8,24.1,74.41,
2022-10-14T12:00:00,153.1,30,35.1,24,70.26,
2022-10-14T13:00:00,162.1,29,34.6,25,79,
2022-10-14T14:00:00,155.5,30.2,36.7,25.2,74.61,
2022-10-14T15:00:00,172,26,26,24,88.59,
2022-10-14T16:00:00,162.7,30,35.1,24,70.31,
2022-10-14T17:00:00,129.6,30.9,35.4,23.1,63.15,
2022-10-14T18:00:00,102.3,29,32.8,23,70.13,
2022-10-14T19:00:00,107.3,28,31.3,23,74.3,
2022-10-14T20:00:00,90.7,27.1,30.2,24.1,83.64,
2022-10-14T21:00:00,70.9,26,26,25,94.16,
2022-10-14T22:00:00,32.9,27,30.1,24,83.65,
2022-10-14T23:00:00,30.7,26.7,29.4,23.7,83.65,
2022-10-15T00:00:00,24.3,26,26,24,88.74,
2022-10-15T01:00:00,20.3,26,26,24,88.76,
2022-10-15T02:00:00,20.9,25.8,25.8,23.2,85.58,
2022-10-15T03:00:00,16,26,26,23,83.57,
2022-10-15T04:00:00,16.1,25,25,23,88.68,
2022-10-15T05:00:00,11.7,25.1,25.1,22.7,86.89,
2022-10-15T06:00:00,10.5,25,25,23,88.68,
2022-10-15T07:00:00,12.9,25,25,23,88.68,
2022-10-15T08:00:00,29.7,25.3,25.3,22.9,86.59,
2022-10-15T09:00:00,59.2,27,29.6,23,78.76,
2022-10-15T10:00:00,79.7,29,32.8,23,70.09,
2022-10-15T11:00:00,85.7,30,34.2,23.1,66.38,
2022-10-15T12:00:00,105.4,31,35.5,23,62.48,
2022-10-15T13:00:00,99.5,31,35.5,23,62.48,
2022-10-15T14:00:00,95.2,32.1,37.7,23.8,61.66,
2022-10-15T15:00:00,99.5,33,39.3,24,59.29,
2022-10-15T16:00:00,101.7,32,39.2,25,66.62,
2022-10-15T17:00:00,97.2,29.8,35.7,24.9,75.11,
2022-10-15T18:00:00,90.7,29,34.5,25,79.06,
2022-10-15T19:00:00,83.5,28,32.8,25,83.77,
2022-10-15T20:00:00,67,28.1,32.6,24.8,82.4,
2022-10-15T21:00:00,53.2,27,30.6,25,88.81,
2022-10-15T22:00:00,26.9,27,30.6,25,88.81,
2022-10-15T23:00:00,16.9,26.8,30,24.7,88.52,
2022-10-16T00:00:00,22.2,25,25,22,83.48,
2022-10-16T01:00:00,16.6,23,23,22,94.05,
2022-10-16T02:00:00,13.8,23.1,23.1,22.8,98.25,
2022-10-16T03:00:00,12.6,23,23,23,99.94,
2022-10-16T04:00:00,16.8,24,24,23,94.12,
2022-10-16T05:00:00,18.4,23.8,23.8,22.8,94.12,
2022-10-16T06:00:00,17.6,24,24,23,94.15,
2022-10-16T07:00:00,22.8,24,24,23,94.12,
2022-10-16T08:00:00,42.1,24.1,24.1,23.1,94.13,
2022-10-16T09:00:00,70.3,26,26,24,88.74,
2022-10-16T10:00:00,86.8,27,30.1,24,83.63,
2022-10-16T11:00:00,99.7,28.7,33.3,24.2,76.47,
2022-10-16T12:00:00,110.5,29,33.6,24,74.43,
2022-10-16T13:00:00,95.6,30,35.1,24,70.26,
2022-10-16T14:00:00,105.5,30.7,35.9,23.7,66.29,
2022-10-16T15:00:00,140.7,31,36.6,24,66.33,
2022-10-16T16:00:00,125.61,30,35.1,24,70.22,
2022-10-16T17:00:00,123.03,30.1,35,23.8,69.07,
2022-10-16T18:00:00,117.6,29,33.6,24,74.37,
2022-10-16T19:00:00,97.9,28,32,24,78.81,
2022-10-16T20:00:00,87.6,26.9,29.9,24,84.14,
2022-10-16T21:00:00,67.7,26,26,24,88.66,
2022-10-16T22:00:00,43.3,26,26,24,88.69,
2022-10-16T23:00:00,21.4,25.8,25.8,23.9,89.3,
2022-10-17T00:00:00,18.7,26,26,24,88.71,
2022-10-17T01:00:00,14.8,26,26,24,88.74,
2022-10-17T02:00:00,12.9,25.8,25.8,24.1,90.25,
2022-10-17T03:00:00,11,25,25,24,94.14,
2022-10-17T04:00:00,13.6,25,25,24,94.14,
2022-10-17T05:00:00,22.2,25.2,25.2,24,93.2,
2022-10-17T06:00:00,22.5,26,26,24,88.76,
2022-10-17T07:00:00,34.4,25,25,24,94.16,
2022-10-17T08:00:00,116.4,25,25,24,94.13,
2022-10-17T09:00:00,179.3,27,30,24,83.65,
2022-10-17T10:00:00,181.8,29,33.5,24,74.46,
2022-10-17T11:00:00,203.2,30,35,24,70.26,
2022-10-17T12:00:00,153.9,31,36.6,24,66.35,
2022-10-17T13:00:00,225.9,31,37.8,25,70.4,
2022-10-17T14:00:00,230.1,31.1,37.7,24.9,69.69,
2022-10-17T15:00:00,220.6,31,37.8,25,70.42,
2022-10-17T16:00:00,201.2,30,36.2,25,74.61,
2022-10-17T17:00:00,174.5,29.7,35.6,24.9,75.36,
2022-10-17T18:00:00,126.6,29,34.5,25,79.08,
2022-10-17T19:00:00,128.9,28,32.7,25,83.79,
2022-10-17T20:00:00,105.9,27.1,30.2,24,83.4,
2022-10-17T21:00:00,86.6,27,30.1,24,83.66,
2022-10-17T22:00:00,59.4,27,30.1,24,83.7,
2022-10-17T23:00:00,34.8,26.2,26.2,23.9,87.24,
2022-10-18T00:00:00,26.5,27,30.1,24,83.68,
2022-10-18T01:00:00,23.5,26,26,24,88.76,
2022-10-18T02:00:00,21.5,26.1,26.1,24.2,89.35,
2022-10-18T03:00:00,24.4,26,26,24,88.76,
2022-10-18T04:00:00,23.4,26,26,24,88.76,
2022-10-18T05:00:00,20.4,25.8,25.8,24.1,90.27,
2022-10-18T06:00:00,16.3,25,25,24,94.19,
2022-10-18T07:00:00,36.1,25,25,24,94.16,
2022-10-18T08:00:00,98.6,26,26,24,88.76,
2022-10-18T09:00:00,186.8,28,32.7,25,83.79,
2022-10-18T10:00:00,190.2,29,34.6,25,79.06,
2022-10-18T11:00:00,219.1,30.8,37.6,25.2,72.13,
2022-10-18T12:00:00,201,31,37.7,25,70.53,
2022-10-18T13:00:00,205.7,31,37.7,25,70.49,
2022-10-18T14:00:00,197.8,24.1,24.1,24,99.45,
2022-10-18T15:00:00,211,25,25,25,99.78,
2022-10-18T16:00:00,202,27,31.3,26,94.15,
2022-10-18T17:00:00,157.8,27.1,31.4,26.1,94.18,
2022-10-18T18:00:00,116.3,27,31.2,26,94.17,
2022-10-18T19:00:00,115,27,31.2,26,94.17,
2022-10-18T20:00:00,102.4,26.8,30.5,25.8,94.19,
2022-10-18T21:00:00,87.3,26,26,25,94.16,
2022-10-18T22:00:00,42.9,26,26,25,94.16,
2022-10-18T23:00:00,36.7,26.1,26.1,25.2,94.8,
2022-10-19T00:00:00,29.9,26,26,25,94.18,
2022-10-19T01:00:00,23.5,26,26,25,94.21,
2022-10-19T02:00:00,20.9,25.8,25.8,24.9,94.83,
2022-10-19T03:00:00,22.1,26,26,25,94.18,
2022-10-19T04:00:00,21.2,26,26,25,94.21,
2022-10-19T05:00:00,23.2,25.8,25.8,25,95.46,
2022-10-19T06:00:00,27.5,26,26,25,94.21,
2022-10-19T07:00:00,38.9,26,26,25,94.21,
2022-10-19T08:00:00,105.1,26.1,26.1,24.9,93.27,
2022-10-19T09:00:00,193.4,28,32,24,78.94,
2022-10-19T10:00:00,217.5,29,34.6,25,79.04,
2022-10-19T11:00:00,224.7,30.1,36.2,24.9,73.83,
2022-10-19T12:00:00,216.5,31,37.8,25,70.42,
2022-10-19T13:00:00,215.9,31,37.8,25,70.42,
2022-10-19T14:00:00,247.5,31.8,37.8,24.2,64.14,
2022-10-19T15:00:00,253.4,31,37.8,25,70.38,
2022-10-19T16:00:00,243.6,31,37.8,25,70.42,
2022-10-19T17:00:00,154.7,30.8,37.1,24.7,70.21,
2022-10-19T18:00:00,156.2,30,36.2,25,74.63,
2022-10-19T19:00:00,131.3,29,34.6,25,79.04,
2022-10-19T20:00:00,106.7,28,32.6,24.9,83.22,
2022-10-19T21:00:00,92.1,28,32,24,78.92,
2022-10-19T22:00:00,54,28,32.7,25,83.77,
2022-10-19T23:00:00,26.2,27.8,31.6,24.1,80.26,
2022-10-20T00:00:00,21.7,27,30.6,25,88.81,
2022-10-20T01:00:00,18.1,27,30.6,25,88.84,
2022-10-20T02:00:00,18.6,26.9,29.9,24.1,84.54,
2022-10-20T03:00:00,16.7,27,30.1,24,83.7,
2022-10-20T04:00:00,19,26,26,23,83.57,
2022-10-20T05:00:00,19.9,25.9,25.9,23.1,84.44,
2022-10-20T06:00:00,18.2,26,26,23,83.59,
2022-10-20T07:00:00,32.3,25,25,23,88.66,
2022-10-20T08:00:00,119.5,26.1,26.1,23.1,83.57,
