Index,energy,temp,feelslike,dew,humidity,response
6984,39.2,25.8,25.8,24.7,93.9,2
6985,29.7,25.8,25.8,24.9,94.84,2
6986,26.1,25.8,25.8,24.9,94.84,2
6987,24.6,25.8,25.8,24.8,94.2,2
6988,27,25,25,24,94.19,2
6989,25.8,25.1,25.1,24.2,94.81,2
6990,24.5,25.1,25.1,24,93.87,2
6991,22.5,25,25,24,94.19,2
6992,30.3,25.1,25.1,24.1,94.19,2
6993,83,25.8,25.8,24.2,90.87,2
6994,176.5,27.1,30.3,24.2,84.26,1
6995,194.7,29.7,34.9,24.2,72.17,1
6996,179.4,31.3,37.9,24.8,68.41,1
6997,152.4,31.1,37.7,24.9,69.75,1
6998,181.1,30.7,37.3,25,71.57,1
6999,213.9,31.8,39,25.1,67.62,2
7000,231.1,32,39.3,25.1,66.78,2
7001,215.4,32,38.1,24.2,63.41,2
7002,176.1,31.1,36.8,24.2,66.9,1
7003,138,30.8,36.4,24.2,68.02,1
7004,129.1,29.8,36.7,25.7,78.94,1
7005,120.9,26,26,24.1,89.06,2
7006,85.3,26,26,25,94.21,2
7007,42.8,26,26,25,94.18,2
7008,37.6,25.2,25.2,24.2,94.19,2
7009,34.2,25,25,25,99.97,2
7010,22.2,26,26,25,94.23,2
7011,19,25.1,25.1,24.7,97.97,2
7012,19.6,25,25,25,99.97,2
7013,18.3,25,25,24,94.19,2
7014,19.1,25.1,25.1,24.1,94.21,2
7015,21.4,25,25,25,99.95,2
7016,26,25,25,24,94.19,2
7017,63.2,25.8,25.8,24.2,90.88,2
7018,125.9,27.1,30.7,24.9,87.93,1
7019,168.6,27.8,32.1,24.8,83.76,1
7020,179.5,28.1,32.6,24.7,82.12,1
7021,157.6,31,37.7,25,70.48,1
7022,163.3,31.1,37.6,24.8,69.3,1
7023,176.4,31.7,37.6,24.1,64.02,1
7024,175.6,31,37.5,24.8,69.59,1
7025,151.6,30,36,24.8,73.69,1
7026,130.1,29.3,34.7,24.7,76.53,1
7027,95.7,29.1,33.7,24.1,74.54,1
7028,119.4,28.1,32.2,24.2,79.52,1
7029,114.8,27.3,31.2,25,87.39,1
7030,88.9,27,30.6,25,88.84,1
7031,52.5,26,26,24.8,92.98,2
7032,35.4,25.7,25.7,24.8,94.55,2
7033,38.2,25,25,24,94.19,2
7034,29.7,25,25,24,94.19,2
7035,28.9,25.2,25.2,24,93.25,2
7036,28.2,25,25,24,94.19,2
7037,26.1,25,25,24,94.19,2
7038,22.5,24.9,24.9,24,94.83,2
7039,21.5,25,25,24,94.19,2
7040,23.5,25,25,24,94.19,2
7041,40.2,25.8,25.8,24.2,90.9,2
7042,70,27.1,30.2,24.1,83.72,1
7043,89.3,29,34.3,24.8,78.02,1
7044,95.8,29.7,35.5,24.8,74.83,1
7045,100.1,27.7,32.2,25.1,85.39,1
7046,80.1,28.8,33.9,24.7,78.72,1
7047,106.2,29,33.6,23.9,73.8,1
7048,98.5,29.8,34.7,23.9,70.8,1
7049,93.3,30.7,36.1,24,67.54,1
7050,90.3,29.2,33.7,23.8,72.79,1
7051,88.3,28.1,31.5,23.2,74.87,1
7052,85.4,27.7,31.5,24,80.25,1
7053,81.3,27.1,30.3,24.1,83.7,1
7054,60.9,27,30.1,24.1,83.99,1
7055,29,26.8,29.6,23.8,83.68,1
7056,24.8,26.8,29.6,23.9,84.26,1
7057,29.4,26.1,26.1,24.1,88.78,1
7058,23.6,26,26,24,88.78,2
7059,26.2,26,26,23.9,88.18,2
7060,27.7,26,26,24,88.76,2
7061,23.5,26,26,24,88.79,2
7062,28.3,25.3,25.3,23.7,91.07,2
7063,28,24.8,24.8,23.8,94.18,2
7064,24.1,25,25,23.7,92.61,2
7065,33.2,25.9,25.9,23.8,88.15,2
7066,48.8,26.8,29.5,23.7,83.37,1
7067,74,28.3,31.7,23.1,73.36,1
7068,77.2,29.8,33.9,23.1,67.3,1
7069,91.7,30.8,36.1,23.9,66.81,1
7070,101.5,32,38,24.1,62.92,1
7071,114.3,32.7,37.6,22.9,56.34,1
7072,125,32,38.1,24.2,63.33,1
7073,133,33,40.6,25,62.91,1
7074,128.6,31.8,37.7,24.1,63.74,1
7075,138.7,30.7,35.9,23.8,66.57,1
7076,119.9,29,33.6,24,74.47,1
7077,88.9,28.8,33.4,24.2,76.22,1
7078,71.8,26.8,30.1,25,89.99,1
7079,26.4,25.1,25.1,24.8,98.28,2
7080,17.7,25,25,24.1,94.49,2
7081,15.6,25,25,24,94.19,2
7082,15.7,25,25,24,94.17,2
7083,14.8,24.7,24.7,23.8,94.49,2
7084,15.2,25,25,23,88.7,2
7085,15.9,24,24,23,94.15,2
7086,17.9,24.7,24.7,23,90.21,2
7087,15.8,24,24,23,94.15,2
7088,16.9,24,24,23,94.15,2
7089,67.1,24.2,24.2,22.9,92.54,2
7090,160,26,26,23,83.57,2
7091,182,28.1,32,23.9,78.1,1
7092,191.7,30.1,35.3,24.1,70.28,1
7093,186,31.3,37,24.1,65.53,1
7094,212,32,37.9,24,62.7,2
7095,196.9,32.8,39,24.1,60.22,1
7096,216.7,32.8,40.4,25.1,63.9,2
7097,197.4,29.8,36.1,25.2,76.27,1
7098,129.3,27.8,33.1,26,90.02,1
7099,113.8,25.8,25.8,24.1,90.19,2
7100,108,25,25,23.2,89.61,2
7101,95.7,25,25,23.1,89.01,2
7102,77.2,25,25,22.8,87.5,2
7103,48.3,25.1,25.1,23.7,92.3,2
7104,32.6,24.8,24.8,23.8,94.18,2
7105,19.6,25,25,23.8,92.92,2
7106,16.3,25,25,24,94.19,2
7107,14.9,25,25,23.7,92.61,2
7108,17.6,25,25,23,88.7,2
7109,17.2,25,25,24,94.19,2
7110,16.5,24.8,24.8,23.7,93.86,2
7111,14.7,24,24,23,94.12,2
7112,20.3,24,24,23,94.12,2
7113,90.7,25.3,25.3,23.8,91.38,2
7114,199.1,27.8,31.5,23.9,79.47,1
7115,223,30,35.1,24,70.31,2
7116,172.5,31.8,36.3,22.8,59.01,1
7117,228.6,30.8,36.4,24.2,67.89,2
7118,162.9,29.1,34.7,25.1,78.99,1
7119,116.9,26.1,26.1,24.9,93.24,1
7120,133.4,23,23,23,99.97,2
7121,149.7,25.1,25.1,24.1,94.18,2
7122,133.1,27.1,30.6,24.7,87.06,1
7123,110.4,27.1,30.2,24.1,83.69,1
7124,91.2,27,30.5,24.8,87.65,1
7125,88,26.1,26.1,23.9,87.87,1
7126,76.8,26,26,24,88.76,2
7127,39.2,26,26,24,88.76,2
7128,31.5,25.8,25.8,23.9,89.35,2
7129,22.3,25.8,25.8,24.1,90.26,2
7130,17.6,25,25,24,94.17,2
7131,13.2,25,25,23.9,93.54,2
7132,11.4,25,25,24,94.19,2
7133,9.9,25,25,24,94.19,2
7134,9.6,24.9,24.9,23.8,93.55,2
7135,12,24.8,24.8,23.8,94.18,2
7136,18.6,25,25,24,94.19,2
7137,80,25.8,25.8,24,89.97,2
7138,155.9,27.8,31.7,24.2,80.8,1
7139,162,28.8,33.3,24.1,75.7,1
7140,208.2,30,35.3,24.2,71.01,2
7141,206.7,30.7,38.3,25.7,74.7,2
7142,241.9,30.7,37.1,24.8,70.63,2
7143,231.5,31.3,38.4,25.2,70.02,2
7144,255.1,30.8,37.3,24.9,70.85,2
7145,237.4,29.1,34.4,24.7,77.42,2
7146,154.1,28.8,34.2,25.1,80.33,1
7147,118.5,26.7,30,25.1,90.56,1
7148,101.9,26,26,24.8,92.93,2
7149,110.4,25.1,25.1,23.8,92.58,2
7150,75.2,25.1,25.1,23.9,93.22,2
7151,41.9,25,25,24,94.17,2
7152,26.4,25.2,25.2,24.1,93.54,2
7153,19.9,25.1,25.1,24,93.85,2
7154,20.8,25,25,24,94.19,2
7155,14.5,25,25,23.8,92.9,2
7156,18.1,25,25,23,88.68,2
7157,14.8,25,25,24,94.19,2
7158,19.1,24.7,24.7,23.8,94.5,2
7159,18,24,24,23,94.15,2
7160,21.2,24,24,23,94.15,2
7161,62.7,25.8,25.8,23.8,88.74,2
7162,139.3,28.1,32,23.9,78.14,1
7163,125.5,30,35.3,24.2,71.03,1
7164,152.6,31.1,37.7,24.9,69.77,1
7165,158.09,31.1,37.8,25,70.21,1
7166,137.82,32.7,39.8,24.7,62.86,1
7167,143.91,30,35.9,24.8,73.61,1
7168,175.5,29,34.5,25,79.12,1
7169,175.9,28,33.5,26,88.94,1
7170,135.9,28,32.9,25.2,84.42,1
7171,111.1,28,32.7,25,83.85,1
7172,109.1,27,30.1,24,83.72,1
7173,108.7,26.1,26.1,24.1,88.79,1
7174,78.8,25.3,25.3,24.1,92.94,2
7175,40,25,25,24,94.19,2
7176,26.8,25.8,25.8,23.9,89.39,2
7177,24.8,26,26,24,88.81,2
7178,19.3,25.7,25.7,24.1,90.58,2
7179,19.3,25.7,25.7,23.9,89.67,2
7180,22.3,25,25,24,94.19,2
7181,20.3,25,25,24,94.19,2
7182,21,24.9,24.9,24.1,95.15,2
7183,21.3,25,25,24,94.19,2
7184,22.2,25,25,24,94.19,2
7185,71.7,25.3,25.3,24.1,92.94,2
7186,97.3,27.7,32,24.8,84.06,1
7187,175.1,29.8,35.5,24.7,74.36,1
7188,176.9,31,37.4,24.7,69.3,1
7189,171,32.1,38.1,24.1,62.72,1
7190,188.5,32.8,39,24.1,60.23,1
7191,181.7,33.7,41.3,24.8,59.62,1
7192,160.9,33,39.5,24.2,59.89,1
7193,129.7,33,39.5,24.2,59.9,1
7194,154.7,31,36.7,24.2,67.12,1
7195,142.2,31,37.7,25,70.57,1
7196,142.3,29,34.4,24.8,77.79,1
7197,133.5,28.7,34.2,25.2,81.22,1
7198,98.6,27.7,32.3,25.2,86.06,1
7199,50.7,27,30.6,25,88.84,1
7200,36.7,27.8,32.2,25,84.93,1
7201,28.2,27.1,30.3,24.2,84.28,1
7202,22.9,27,30.6,24.9,88.26,1
7203,22.6,26.8,30,24.7,88.54,1
7204,22.4,26,26,24,88.78,2
7205,23.6,26,26,25,94.23,2
7206,19.2,26,26,24.2,89.69,2
7207,19.2,26,26,24,88.78,2
7208,21.5,25.3,25.3,24.1,92.94,2
7209,43.4,26.1,26.1,24.2,89.39,1
7210,92.5,27.8,31.7,24.2,80.82,1
7211,90.8,30,36.2,25,74.63,1
7212,103.2,31.8,37.8,24.2,64.19,1
7213,95.5,32.8,38,23.2,57.12,1
7214,87.7,29.1,34.7,25.1,78.94,1
7215,79.6,25.9,25.9,23.8,88.01,2
7216,82,28,32.8,25.2,84.66,1
7217,84.5,29,35.6,25.9,83.11,1
7218,82.8,29.7,36.9,26,80.55,1
7219,68,25,25,24,94.17,2
7220,61.8,25.1,25.1,24.8,98.28,2
7221,55.9,25.1,25.1,24.8,98.29,2
7222,43.1,25,25,24,94.19,2
7223,23.4,25,25,23.9,93.56,2
7224,19.6,25.1,25.1,24.1,94.19,2
7225,22.7,25,25,24.1,94.51,2
7226,20.9,25,25,24.1,94.51,2
7227,19.2,24.8,24.8,24,95.47,2
7228,17.7,25,25,24,94.22,2
7229,19.8,25,25,24,94.19,2
7230,23.3,24.2,24.2,23.9,98.3,2
7231,18.2,24.3,24.3,23.9,97.64,2
7232,18.3,24.7,24.7,24,95.79,2
7233,39.4,25.1,25.1,24.1,94.2,2
7234,74.7,27,30.2,24.2,84.55,1
7235,76.1,30,36.2,25,74.63,1
7236,80.6,30.8,36.3,24.1,67.46,1
7237,80,31.8,37.8,24.2,64.17,1
7238,80.2,32,37.9,24,62.7,1
7239,90.5,29,35.4,25.8,82.65,1
7240,87.7,30,36.2,25,74.57,1
7241,71.7,29,34.5,25,79.12,1
7242,78.6,26.9,29.5,23.1,79.64,1
7243,78.3,27,29.6,23,78.85,1
7244,87.5,27,29.7,23.1,79.09,1
7245,82.5,26.2,26.2,23.9,87.3,1
7246,63.8,26,26,24,88.78,2
7247,31.5,26.1,26.1,23.9,87.89,1
7248,20.5,26,26,24,88.77,2
7249,21.3,26,26,23.7,87.29,2
7250,18.9,26,26,23,83.61,2
7251,16.9,25.7,25.7,23.2,85.89,2
7252,15.2,25,25,24,94.17,2
7253,15.9,25,25,24,94.19,2
7254,20,24.8,24.8,23.8,94.19,2
7255,18.4,25,25,24,94.19,2
7256,24.7,25,25,24.1,94.51,2
7257,60.9,25.8,25.8,24.2,90.89,2
7258,115.8,27.8,31.5,23.9,79.46,1
7259,131.6,29,33.6,24,74.49,1
7260,137.8,30.7,35.9,23.8,66.56,1
7261,135.5,30.8,35.9,23.7,66.1,1
7262,158.3,33,39.3,24,59.29,1
7263,173.3,31.7,38.9,25.1,67.86,1
7264,188.6,30,37.5,26,79.15,1
7265,193.5,30,37.5,26,79.11,1
7266,141.1,31,38.7,25.7,73.62,1
7267,102.3,27.8,31.5,23.9,79.47,1
7268,105.8,26.8,29.6,23.8,83.68,1
7269,92.4,26.1,26.1,23.7,87,1
7270,77.7,26.8,29.3,23.2,80.71,1
7271,32,27,29.6,23,78.85,1
7272,33.3,26.2,26.2,23.9,87.3,1
7273,19.3,26.1,26.1,24,88.48,1
7274,17.6,26.1,26.1,24,88.45,1
7275,17.6,25.9,25.9,23.9,88.75,2
7276,15,26,26,24,88.76,2
7277,14.1,26,26,24,88.78,2
7278,13.5,25,25,24,94.19,2
7279,21.6,26,26,24,88.78,2
7280,27,25.3,25.3,24,92.62,2
7281,70.8,26,26,24.2,89.67,2
7282,128.1,28.8,33.4,24.2,76.25,1
7283,151.6,30.8,36.4,24.2,67.96,1
7284,190.7,32.1,38.9,24.7,65.26,1
7285,170.5,32,37.8,23.9,62.28,1
7286,152.5,33.1,39.6,24.2,59.69,1
7287,155,32.9,40.1,24.7,62.26,1
7288,181,33.1,40.7,25,62.74,1
7289,188.5,32.8,40.5,25.2,64.4,1
7290,164.3,31.8,38.7,24.9,66.99,1
7291,107.2,30,36.2,25,74.65,1
7292,100.1,26.7,30.3,25.7,94.21,1
7293,92.8,26.8,30,24.9,89.44,1
7294,70,26,26,24,88.78,2
7295,41.4,25.1,25.1,23.8,92.61,2
7296,26.4,25.2,25.2,24.2,94.2,2
7297,18.5,25.1,25.1,23.8,92.61,2
7298,16.8,25,25,24,94.19,2
7299,14.7,24.3,24.3,23.8,96.98,2
7300,15,25,25,24,94.19,2
7301,13.7,25,25,24,94.19,2
7302,16.3,25,25,24.1,94.51,2
7303,12.4,25,25,24,94.19,2
7304,22.2,25.1,25.1,24.1,94.2,2
7305,64.4,25.9,25.9,24.7,93.28,2
7306,126.2,28.1,32.9,25.1,83.8,1
7307,147,29.8,35.9,25.1,75.87,1
7308,153.5,29.1,34.7,25.1,79.03,1
7309,165.9,30.8,37.5,25.1,71.6,1
7310,172.9,31.8,38.9,25,67.42,1
7311,163.4,32.1,40.6,25.9,69.89,1
7312,132.7,31,39.1,26,74.77,1
7313,133,29.7,34.6,23.9,71.04,1
7314,135.1,30,36.4,25.2,75.46,1
7315,83.1,29,34.5,25,79.12,1
7316,71.5,26,26,23,83.59,2
7317,87,25.2,25.2,23.7,91.68,2
7318,74.1,25,25,24,94.19,2
7319,33.9,25,25,24,94.19,2
7320,23.6,25.2,25.2,24,93.25,2
7321,20.4,25,25,24,94.19,2
7322,17.9,25,25,24,94.19,2
7323,16,25.1,25.1,23.8,92.63,2
7324,12.7,25,25,24,94.19,2
7325,11.6,25,25,24,94.19,2
7326,16.4,24.8,24.8,23.7,93.86,2
7327,15.9,25,25,24,94.22,2
7328,24.4,25,25,24,94.19,2
7329,56.1,25.2,25.2,23.8,92,2
7330,93.9,27,30.6,25,88.86,1
7331,128.4,28,32,24,78.94,1
7332,137.7,27.8,31.6,24.1,80.22,1
7333,154.9,30,35.1,24,70.28,1
7334,131.4,31,37.5,24.8,69.52,1
7335,143.4,32.1,39,24.8,65.47,1
7336,154.3,33,39.3,24,59.28,1
7337,176.8,33,39.3,24,59.28,1
7338,159.7,31.9,38,24.2,63.78,1
7339,124.2,31,37.8,25,70.48,1
7340,126.1,29.1,34.4,24.8,77.73,1
7341,109.2,28.8,34.1,25,80.11,1
7342,86.6,28.3,33.2,24.9,81.86,1
7343,52.3,27,30.6,25,88.79,1
7344,31,26.9,30.2,24.7,87.91,1
7345,39.2,27,30.1,24,83.68,1
7346,26.5,26,26,24,88.74,2
7347,24.7,26,26,23.9,88.14,2
7348,23.7,26,26,24,88.76,2
7349,28.4,25,25,24,94.17,2
7350,25.4,25.1,25.1,23.9,93.23,2
7351,24.4,25,25,24,94.19,2
7352,23.6,25,25,24,94.19,2
7353,52.6,26.2,26.2,24.2,88.78,1
7354,116.5,28.8,33.4,24.2,76.24,1
7355,96.1,30.1,35.1,23.9,69.6,1
7356,129.4,31,37.5,24.8,69.53,1
7357,136.8,32.1,38.2,24.2,63.17,1
7358,151.6,33,39.3,24.1,59.5,1
7359,152.6,31.8,40.2,25.9,71.07,1
7360,154.4,31,37.8,25,70.46,1
7361,153.9,30.1,36.2,24.9,73.91,1
7362,137.5,29,35.4,25.8,82.77,1
7363,120.1,28.8,34.9,25.8,83.87,1
7364,127.1,28,32.7,25,83.79,1
7365,128.1,27,30.1,24.1,83.98,1
7366,93.6,27,30.1,23.9,83.12,1
7367,61.7,26.8,29.6,23.9,84.24,1
7368,45.2,26.8,29.7,24,84.82,1
7369,37.3,26.7,29.6,24.2,85.96,1
7370,27.4,27,30.1,24,83.7,1
7371,28.7,26.1,26.1,24.2,89.37,1
7372,24.6,26.1,26.1,24.2,89.38,1
7373,26,26,26,24,88.78,2
7374,22.8,25.2,25.2,23.9,92.61,2
7375,22.7,25,25,24,94.19,2
7376,22.1,25,25,23.9,93.54,2
7377,38,25.9,25.9,24.2,90.29,2
7378,96.6,28.7,33.2,24.1,75.99,1
7379,112.9,30.8,37.1,24.7,70.24,1
7380,109.6,32.1,38,24,62.53,1
7381,112.4,33,38.1,23,55.84,1
7382,122.7,34.1,40.5,23.9,55.47,1
7383,123.7,33.8,41.5,24.9,59.84,1
7384,129.5,33,40.6,25,62.91,1
7385,97.8,32,39,24.9,66.22,1
7386,79.5,30.8,37.3,24.9,70.98,1
7387,78.5,26,26,23,83.57,2
7388,83.3,26.1,26.1,23.8,87.27,1
7389,87.6,26.8,29.7,24.1,85.1,1
7390,64.6,26.8,29.7,24.2,85.68,1
7391,23.5,27,30.2,24.2,84.55,1
7392,20.7,26.8,29.7,24.2,85.68,1
7393,25.4,27,30.6,25,88.81,1
7394,19,26,26,25,94.23,2
7395,17.4,22.2,22.2,22.1,99.29,2
7396,15.3,23,23,22,94.08,2
7397,17.1,23,23,23,99.97,2
7398,17.2,22.9,22.9,22.8,99.29,2
7399,18.5,23,23,22.8,98.62,2
7400,16.8,23,23,23,99.97,2
7401,24.5,23.3,23.3,22.9,97.62,2
7402,66.4,24.8,24.8,23.2,90.83,2
7403,103.2,26,26,24,88.74,2
7404,103.9,29,33.4,23.8,73.46,1
7405,114.3,30.8,36.4,24.2,67.93,1
7406,121.3,32,37.9,24,62.7,1
7407,85.5,32.2,37.9,23.8,61.27,1
7408,100.7,33,39.3,24,59.28,1
7409,127.9,32.1,38.2,24.2,63.15,1
7410,128.7,31.7,37.4,23.9,63.38,1
7411,110.5,30,36.2,25,74.71,1
7412,102.4,27.8,31.4,23.8,78.95,1
7413,86.3,26.8,29.6,23.9,84.26,1
7414,60.3,26.3,26.3,24.2,88.21,1
7415,30.2,26.8,29.7,24.1,85.12,1
7416,20.1,26.9,29.9,24,84.28,1
7417,19.2,26.8,29.6,23.9,84.26,1
7418,16.6,26,26,24,88.78,2
7419,17.4,26.1,26.1,24.2,89.39,1
7420,17,26.1,26.1,24,88.49,1
7421,16.9,25.8,25.8,24.1,90.28,2
7422,19.1,25.2,25.2,24.1,93.57,2
7423,17.9,25.8,25.8,24.1,90.28,2
7424,26.7,25.7,25.7,24.1,90.59,2
7425,68.2,26.3,26.3,24.2,88.21,1
7426,145.8,28.8,34.3,25.2,80.93,1
7427,143,30.1,35.2,24,70.07,1
7428,147.4,31.8,37.5,23.9,63.11,1
7429,151.4,33,39.3,24.1,59.48,1
7430,155.4,33.1,40.7,25,62.72,1
7431,180.8,32,39.5,25.2,67.23,1
7432,145.5,30.1,37.4,25.9,78.33,1
7433,93.4,29,36.8,27,88.99,1
7434,105.8,24.1,24.1,23.9,98.94,2
7435,96.7,25,25,24,94.17,2
7436,100.5,24.8,24.8,24.7,99.63,2
7437,59.3,25.1,25.1,24.1,94.19,2
7438,61.2,25.1,25.1,24.8,98.3,2
7439,36.4,25.3,25.3,24.1,92.94,2
7440,26.4,25.7,25.7,24.7,94.22,2
7441,13.6,26,26,25,94.23,2
7442,14.2,25,25,24,94.19,2
7443,15.1,25,25,24,94.19,2
7444,13.1,25,25,24,94.22,2
7445,13,25,25,24,94.22,2
7446,14.2,24.8,24.8,23.9,94.83,2
7447,14.8,24.1,24.1,23.7,97.97,2
7448,21.9,24.1,24.1,23.8,98.3,2
7449,63.3,25.8,25.8,24.2,90.9,2
7450,136.1,27.8,32.3,25.1,85.18,1
7451,150.7,30,36,24.8,73.62,1
7452,149.1,31.7,38.4,24.7,66.52,1
7453,146.2,32.1,38.2,24.2,63.14,1
7454,138.5,32.7,41.4,25.8,66.92,1
7455,158,29,34.8,25.2,79.78,1
7456,153.7,29,35.7,26,83.81,1
7457,126.7,28.8,35.3,26.1,85.22,1
7458,96.9,28.2,34.1,26.2,88.88,1
7459,87.2,25.3,25.3,24.1,92.92,2
7460,84.8,25,25,24,94.17,2
7461,89.5,25.1,25.1,24.1,94.17,2
7462,63.1,25.1,25.1,24,93.84,2
7463,32.2,25,25,24,94.19,2
7464,23.3,25.1,25.1,24,93.88,2
7465,16.7,25.1,25.1,24,93.88,2
7466,14.5,25,25,24.1,94.51,2
7467,14.6,24.7,24.7,24,95.79,2
7468,17.6,25,25,24,94.19,2
7469,14.6,24.8,24.8,23.9,94.82,2
7470,16.5,24.9,24.9,24.1,95.15,2
7471,12.2,25,25,24,94.19,2
7472,21.3,24,24,24,99.98,2
7473,68.2,25,25,24.1,94.51,2
7474,114.8,27.8,32.1,24.8,83.79,1
7475,109.8,29.3,34.8,24.8,76.74,1
7476,116.6,30,36,24.8,73.63,1
7477,148.7,31,37.8,25,70.46,1
7478,148.4,32,39.2,25,66.57,1
7479,161.4,31.1,39.3,26.1,74.72,1
7480,165.6,30,36.2,25,74.55,1
7481,139.2,31.1,38.8,25.7,73.26,1
7482,130.6,29.3,36.4,26.2,83.35,1
7483,124.7,29,35.7,26.1,84.17,1
7484,129,27.8,32.3,25.1,85.2,1
7485,109.3,27.1,30.6,24.8,87.35,1
7486,77.4,27,30.2,24.2,84.56,1
7487,41.6,26.8,29.7,24.2,85.68,1
7488,26.9,26.8,30,24.7,88.52,1
7489,19.1,27,30.6,25,88.84,1
7490,15.3,26.1,26.1,24.9,93.27,1
7491,17.1,26.3,26.3,24.8,91.42,1
7492,18.5,26,26,25,94.23,2
7493,18.4,26,26,25,94.23,2
7494,17.2,25.8,25.8,24.2,90.89,2
7495,17.6,25.3,25.3,24.2,93.57,2
7496,21.9,25.3,25.3,23.2,88.13,2
7497,67.5,26.1,26.1,24.1,88.79,1
7498,135.8,28,32.6,24.9,83.23,1
7499,144,29.8,35.7,24.9,75.13,1
7500,167.4,30.1,36.4,25.1,74.66,1
7501,139.8,30.7,37,24.8,70.68,1
7502,119.7,29.3,34.1,24,73.24,1
7503,107.7,27.1,31.3,25.8,92.57,1
7504,110.8,26.1,26.1,25.2,94.72,1
7505,114.1,27.1,30.8,25.1,88.73,1
7506,110.5,28.1,33.8,26.1,88.82,1
7507,126.5,28.3,34.3,26.1,87.69,1
7508,116,27.8,33,25.9,89.44,1
7509,122.1,27.1,31.3,25.9,93.25,1
7510,74.7,26,26,26,99.89,2
7511,32.8,26.1,26.1,25.2,94.8,1
7512,22.3,26.1,26.1,24.9,93.26,1
7513,31.2,26.1,26.1,24.9,93.26,1
7514,22.8,24,24,23,94.12,2
7515,21.2,24.2,24.2,23.7,97.27,2
7516,18.3,24,24,23,94.12,2
7517,14,24,24,24,99.97,2
7518,14,23.9,23.9,23.1,95.11,2
7519,17.7,24,24,23,94.15,2
7520,19,24,24,23.2,95.11,2
7521,59.7,25.8,25.8,24.2,90.89,2
7522,102.6,28,32.6,24.9,83.23,1
7523,126.2,29.7,36,25.2,76.63,1
7524,123,31,37.6,24.9,70.44,1
7525,126.1,31,36.6,24,66.35,1
7526,95.7,32,39.2,25,66.57,1
7527,153.8,32.8,40.5,25.2,64.35,1
7528,153.4,32,39.1,24.9,66.1,1
7529,182.3,30.8,39,26.2,76.44,1
7530,150.4,30,37.3,25.9,78.6,1
7531,133.3,29,34.6,25,79.04,1
7532,114.8,29,35.6,26,83.85,1
7533,109.1,27.8,32.8,25.7,88.55,1
7534,72.5,27.8,32.4,25.2,85.75,1
7535,38,27.7,32.2,25.1,85.44,1
7536,27.9,27,30.5,24.8,87.65,1
7537,22.9,26.3,26.3,24.2,88.17,1
7538,19.7,26,26,24,88.76,2
7539,16.3,26.2,26.2,24.7,91.72,1
7540,10.6,26,26,24,88.76,2
7541,13.9,25.7,25.7,23.9,89.66,2
7542,15.7,25.2,25.2,24.2,94.19,2
7543,14.8,25,25,24,94.19,2
7544,15.3,25,25,24,94.17,2
7545,32.3,25.8,25.8,24.7,93.85,2
7546,87.6,27.3,31.3,25,87.33,1
7547,110.1,28,32,24,78.92,1
7548,123,30.1,35,23.8,69.15,1
7549,118.7,32,38.8,24.7,65.49,1
7550,116.4,31.8,37.7,24.1,63.75,1
7551,89.5,33,40.3,24.8,62.07,1
7552,94.9,32,40.7,26,70.58,1
7553,95.9,30.8,37.4,25,71.31,1
7554,93.4,32,38,24.1,62.9,1
7555,88.7,30,35.3,24.2,70.98,1
7556,100.4,28.8,34,24.8,79,1
7557,94,28.3,33.1,24.8,81.27,1
7558,73.3,28,32.7,25,83.77,1
7559,35.1,28,32.6,24.9,83.2,1
7560,25.9,27.7,32.2,25.1,85.44,1
7561,27.3,27.8,32.2,24.9,84.31,1
7562,25.7,27,30.6,25,88.79,1
7563,27.3,26.7,30,25,90.3,1
7564,21.7,27,30.6,25,88.81,1
7565,17.7,25,25,24,94.19,2
7566,16.7,25.2,25.2,23.9,92.62,2
7567,19.2,25,25,23,88.68,2
7568,16.8,25,25,22.8,87.49,2
7569,31.7,25.8,25.8,22.9,84.16,2
7570,65.1,27,30,23.8,82.57,1
7571,68.8,28,32,24,78.92,1
7572,90.9,29.1,34.4,24.8,77.71,1
7573,88.6,31,37.8,25,70.46,1
7574,87.7,31.8,37.8,24.2,64.17,1
7575,103.6,32.3,39.3,24.8,64.62,1
7576,101,33.1,39.4,24.1,59.32,1
7577,97.8,32,39,24.9,66.21,1
7578,97.6,29.1,36.8,26.9,88.11,1
7579,106.3,27.1,31.2,25.8,92.67,1
7580,88.3,27.1,31.2,25.8,92.65,1
7581,83.5,27.1,31.2,25.8,92.67,1
7582,65.4,27,30.6,25,88.84,1
7583,27.9,26.7,30,25,90.32,1
7584,24.1,26.2,26.2,24.8,92.03,1
7585,20.6,26.1,26.1,24.9,93.26,1
7586,19.7,25.8,25.8,24.8,94.2,2
7587,20.3,25.8,25.8,24.8,94.2,2
7588,21.5,26.1,26.1,23.9,87.89,1
7589,19,25.3,25.3,24.1,92.93,2
7590,19.5,24.9,24.9,24,94.82,2
7591,19.6,25,25,24,94.19,2
7592,17.7,24.8,24.8,23.9,94.82,2
7593,48.5,26.7,29.6,24.1,85.39,1
7594,85.1,29,34.6,25,79.1,1
7595,104,31.1,37.6,24.8,69.33,1
7596,109.9,31.8,37.6,24,63.54,1
7597,98,33,40.3,24.8,62.07,1
7598,86.7,33,40.6,25,62.9,1
7599,108.1,33.1,40.5,24.9,62.33,1
7600,108,29.3,35.9,25.8,81.45,1
7601,92.6,29.8,36.9,25.9,79.74,1
